id,gene,log2FC,pval,n_group1,n_group2,padj,neglog10_padj
P08003,Pdia4,1.25,0.0045021393186977,3,3,0.1632697105746285,0.7870943771152771
P19096,Fasn,1.4533333333333367,0.0048449233942513,3,3,0.1632697105746285,0.7870943771152771
Q9DBJ1,Pgam1,1.3566666666666656,0.0051029560085893,3,3,0.1632697105746285,0.7870943771152771
Q9EQ20,Aldh6a1,-1.370000000000001,0.0051334801637728,3,3,0.1632697105746285,0.7870943771152771
Q91VI7,Rnh1,2.253333333333334,0.0048152524138962,3,3,0.1632697105746285,0.7870943771152771
P24270,Cat,-0.7433333333333358,0.0065028424647276,3,3,0.1695941314800982,0.7705891798499767
P07309,Ttr,-2.3033333333333363,0.0061781226133422,3,3,0.1695941314800982,0.7705891798499767
Q9D0F9,Pgm1,1.7766666666666673,0.0060131420333679,3,3,0.1695941314800982,0.7705891798499767
Q9JKR6,Hyou1,1.513333333333332,0.0055757524675155,3,3,0.1695941314800982,0.7705891798499767
Q6PHU5,Sort1,-1.7583333333333329,0.0061449411457317,2,3,0.1695941314800982,0.7705891798499767
P14206,Rpsa,0.9066666666666664,0.0063294388103902,3,3,0.1695941314800982,0.7705891798499767
P27773,Pdia3,0.8466666666666676,0.0064137480562977,3,3,0.1695941314800982,0.7705891798499767
P49290,Epx,5.936666666666666,0.005815523404031,3,2,0.1695941314800982,0.7705891798499767
Q02053,Uba1,1.1466666666666647,0.006421168932838,3,3,0.1695941314800982,0.7705891798499767
O09131,Gsto1,3.3049999999999997,0.0073180321183976,3,2,0.1750453702701695,0.7568493712897376
Q05816,Fabp5,3.213333333333331,0.0073830485926835,3,3,0.1750453702701695,0.7568493712897376
E9PV24,Fga,-1.846666666666664,0.0073587100245261,3,3,0.1750453702701695,0.7568493712897376
Q8VCM7,Fgg,-1.230000000000004,0.0072759753214465,3,3,0.1750453702701695,0.7568493712897376
P35564,Canx,0.9966666666666626,0.0072031490997622,3,3,0.1750453702701695,0.7568493712897376
P09103,P4hb,1.3133333333333326,0.0076902611786487,3,3,0.1790732245885357,0.7469693459363338
P11835,Itgb2,3.1933333333333316,0.0078369051162271,3,3,0.179286390729126,0.7464526756110581
Q9JKF1,Iqgap1,1.0666666666666629,0.0091881345165058,3,3,0.1821071587142962,0.7396729815581404
Q9D1D4,Tmed10,0.8266666666666644,0.0091543339573025,3,3,0.1821071587142962,0.7396729815581404
P47740,Aldh3a2,0.9499999999999992,0.0081480591096164,3,3,0.1821071587142962,0.7396729815581404
O09061,Psmb1,1.019999999999996,0.0091650861786462,3,3,0.1821071587142962,0.7396729815581404
Q9D8E6,Rpl4,1.0133333333333283,0.0084225987925362,3,3,0.1821071587142962,0.7396729815581404
P11499,Hsp90ab1,0.4066666666666698,0.0085610784011629,3,3,0.1821071587142962,0.7396729815581404
P16045,Lgals1,1.4399999999999975,0.0090953341181629,3,3,0.1821071587142962,0.7396729815581404
Q921T2,Tor1aip1,1.5266666666666673,0.0091287532411155,3,3,0.1821071587142962,0.7396729815581404
Q9CPY7,Lap3,3.296666666666667,0.0092170801189751,3,3,0.1821071587142962,0.7396729815581404
P47963,Rpl13,0.8233333333333377,0.0094175977585639,3,3,0.1832917533905587,0.7368570742496844
P07724,Alb,-1.02333333333333,0.0095611954180595,3,3,0.1833499827227888,0.7367191266272827
Q8BY89,Slc44a2,-0.8433333333333337,0.0098529303314743,3,3,0.1851275856734456,0.7325288626456584
Q922R8,Pdia6,1.553333333333331,0.00993783051928,3,3,0.1851275856734456,0.7325288626456584
Q62093,Srsf2,0.6366666666666667,0.0101699318741845,3,3,0.1867829741399523,0.7286627136201771
P01902,H2-K1,2.0766666666666644,0.0131716431883337,3,3,0.191770714410833,0.7172177138538894
P01942,Hba,-0.7533333333333303,0.0137187868100727,3,3,0.191770714410833,0.7172177138538894
Q9D0R2,Tars,1.3799999999999972,0.0118466639577115,3,3,0.191770714410833,0.7172177138538894
P04228,H2-Aa,3.193333333333335,0.013873528841108,3,3,0.191770714410833,0.7172177138538894
Q9CVB6,Arpc2,0.9166666666666644,0.0133524118639784,3,3,0.191770714410833,0.7172177138538894
P09411,Pgk1,1.3000000000000007,0.0134295486761579,3,3,0.191770714410833,0.7172177138538894
Q91XV3,Basp1,2.336666666666664,0.0119076160353325,3,3,0.191770714410833,0.7172177138538894
P48787,Tnni3,-2.246666666666668,0.0116375381921172,3,3,0.191770714410833,0.7172177138538894
P35330,Icam2,-1.086666666666666,0.0130756734327341,3,3,0.191770714410833,0.7172177138538894
Q99PV0,Prpf8,1.0366666666666653,0.0109706837034709,3,3,0.191770714410833,0.7172177138538894
Q9Z1Q9,Vars,1.529999999999994,0.0139111031577539,3,3,0.191770714410833,0.7172177138538894
P61161,Actr2,1.1533333333333324,0.0111084630843787,3,3,0.191770714410833,0.7172177138538894
P62702,Rps4x,1.5133333333333283,0.0111983431790981,3,3,0.191770714410833,0.7172177138538894
P61021,Rab5b,1.2100000000000044,0.0132898763802373,3,2,0.191770714410833,0.7172177138538894
P97461,Rps5,1.3099999999999987,0.0134872031685463,3,3,0.191770714410833,0.7172177138538894
P19536,Cox5b,1.1900000000000013,0.0108546943912282,2,2,0.191770714410833,0.7172177138538894
O88342,Wdr1,1.3299999999999983,0.0114752196855288,3,3,0.191770714410833,0.7172177138538894
P09541,Myl4,-1.753333333333334,0.0133054595701235,3,3,0.191770714410833,0.7172177138538894
O88844,Idh1,1.9099999999999968,0.0137438284990498,3,3,0.191770714410833,0.7172177138538894
P62843,Rps15,1.1833333333333371,0.0111965580854309,3,2,0.191770714410833,0.7172177138538894
Q00612,G6pdx,1.753333333333334,0.0130811664682879,3,3,0.191770714410833,0.7172177138538894
Q62009,Postn,1.4499999999999993,0.012849395103449,3,3,0.191770714410833,0.7172177138538894
Q99NB9,Sf3b1,0.966666666666665,0.0139710259731818,3,3,0.191770714410833,0.7172177138538894
P16858,Gapdh,1.1566666666666665,0.0138944840442708,3,3,0.191770714410833,0.7172177138538894
Q9R257,Hebp1,1.5549999999999995,0.0151968478218163,2,2,0.1951131938169496,0.7097133620347138
Q62425,Ndufa4,0.701666666666668,0.0144294158897179,3,2,0.1951131938169496,0.7097133620347138
O70370,Ctss,3.2799999999999994,0.0146189506391262,3,3,0.1951131938169496,0.7097133620347138
Q6ZQ38,Cand1,0.91,0.015411548284621,3,3,0.1951131938169496,0.7097133620347138
P29351,Ptpn6,2.426666666666664,0.0153977378295967,3,3,0.1951131938169496,0.7097133620347138
Q8CCK0,H2afy2,-1.6300000000000026,0.0152189373382413,3,3,0.1951131938169496,0.7097133620347138
P97371,Psme1,1.1533333333333324,0.0150239730665115,3,3,0.1951131938169496,0.7097133620347138
Q00PI9,Hnrnpul2,0.3000000000000042,0.0148496704667828,3,3,0.1951131938169496,0.7097133620347138
P43275,Hist1h1a,1.1433333333333344,0.0156164173433776,3,3,0.1958058482285043,0.7081743410546458
Q05144,Rac2,1.41,0.0162814044545604,3,3,0.1984201066238023,0.7024143213284142
P42932,Cct8,0.846666666666664,0.0160860045984859,3,3,0.1984201066238023,0.7024143213284142
P97447,Fhl1,-0.6900000000000013,0.0161538616746085,3,3,0.1984201066238023,0.7024143213284142
Q9Z1Z2,Strap,1.3650000000000002,0.0164679049684129,2,2,0.1988347044334305,0.7015078119480713
Q61599,Arhgdib,1.6133333333333333,0.0167660811312834,3,3,0.2005777045430604,0.6977173431603252
Q9JM76,Arpc3,1.0366666666666653,0.0184348340299731,3,3,0.2011973159185502,0.6963778173016867
Q8BJS4,Sun2,1.839999999999998,0.0175877341590858,3,3,0.2011973159185502,0.6963778173016867
Q9CWJ9,Atic,2.0316666666666645,0.0192865525228671,3,2,0.2011973159185502,0.6963778173016867
P06151,Ldha,1.1099999999999994,0.0175692815216316,3,3,0.2011973159185502,0.6963778173016867
P01897,H2-L,2.4783333333333317,0.0186535327603674,3,2,0.2011973159185502,0.6963778173016867
P80317,Cct6a,0.8566666666666691,0.0189125484238882,3,3,0.2011973159185502,0.6963778173016867
Q3U9G9,Lbr,0.283333333333335,0.0189455597908778,3,3,0.2011973159185502,0.6963778173016867
Q9CQ69,Uqcrq,0.418333333333333,0.0171101146370482,2,3,0.2011973159185502,0.6963778173016867
P97351,Rps3a,0.5166666666666622,0.0188684355414019,3,3,0.2011973159185502,0.6963778173016867
P80313,Cct7,0.9299999999999996,0.0174435685271025,3,3,0.2011973159185502,0.6963778173016867
Q62470,Itga3,-0.6500000000000021,0.0191946538784828,3,3,0.2011973159185502,0.6963778173016867
Q9ES46,Parvb,-1.6516666666666673,0.0179266043572471,2,3,0.2011973159185502,0.6963778173016867
P24369,Ppib,1.423333333333332,0.0179341201373112,3,3,0.2011973159185502,0.6963778173016867
P14824,Anxa6,0.6433333333333309,0.0181749326247251,3,3,0.2011973159185502,0.6963778173016867
Q9R233,Tapbp,3.1366666666666685,0.0177998540127384,3,2,0.2011973159185502,0.6963778173016867
Q922D8,Mthfd1,1.0,0.0191339948358081,3,3,0.2011973159185502,0.6963778173016867
O70133,Dhx9,0.6033333333333353,0.0196915004946023,3,3,0.203791401944138,0.6908141430331561
P51859,Hdgf,0.4549999999999983,0.020582172469747,2,2,0.2062179550945241,0.6856735240234402
P57759,Erp29,2.176666666666671,0.0206391280781426,3,3,0.2062179550945241,0.6856735240234402
O55029,Copb2,2.0233333333333334,0.0206288978492064,3,3,0.2062179550945241,0.6856735240234402
Q922J3,Clip1,-1.2350000000000012,0.0205381496316894,2,3,0.2062179550945241,0.6856735240234402
Q6ZWV3,Rpl10,1.043333333333333,0.0208748236752125,3,3,0.2062179550945241,0.6856735240234402
P40142,Tkt,1.2066666666666634,0.0207525423764495,3,3,0.2062179550945241,0.6856735240234402
Q922Q8,Lrrc59,2.513333333333332,0.0220118946417178,3,3,0.2083959910302215,0.6811106399320118
P50247,Ahcy,0.5200000000000031,0.0228040980151916,3,3,0.2083959910302215,0.6811106399320118
P16110,Lgals3,3.776666666666664,0.0223033469383435,3,2,0.2083959910302215,0.6811106399320118
P80315,Cct4,0.9466666666666654,0.0230312833704678,3,3,0.2083959910302215,0.6811106399320118
Q91X72,Hpx,-1.083333333333332,0.0225619101432365,3,3,0.2083959910302215,0.6811106399320118
P22437,Ptgs1,0.9299999999999996,0.0221886260294433,3,3,0.2083959910302215,0.6811106399320118
Q6DFW4,Nop58,0.8466666666666676,0.0228936739123641,3,3,0.2083959910302215,0.6811106399320118
P81117,Nucb2,1.410000000000002,0.0231656053859309,3,3,0.2083959910302215,0.6811106399320118
Q70IV5,Synm,-2.1333333333333364,0.0216812677215903,3,3,0.2083959910302215,0.6811106399320118
Q9Z1P7,Kank3,-1.099999999999998,0.0214754872536573,3,3,0.2083959910302215,0.6811106399320118
Q68FD5,Cltc,0.6366666666666667,0.0213389669261535,3,3,0.2083959910302215,0.6811106399320118
Q9CQ92,Fis1,0.6666666666666643,0.0231728671007531,3,3,0.2083959910302215,0.6811106399320118
Q925F2,Esam,-1.6199999999999974,0.0223903464986218,3,3,0.2083959910302215,0.6811106399320118
Q00623,Apoa1,-2.0066666666666677,0.0237642087058797,3,3,0.2101518386746968,0.6774668058832334
P07758,Serpina1a,-2.496666666666666,0.0241654042556126,3,3,0.2101518386746968,0.6774668058832334
P50516,Atp6v1a,1.6666666666666643,0.0241739078230096,3,3,0.2101518386746968,0.6774668058832334
P35980,Rpl18,1.0466666666666669,0.024073362566398,3,3,0.2101518386746968,0.6774668058832334
Q62188,Dpysl3,0.9266666666666694,0.0237669810375282,3,3,0.2101518386746968,0.6774668058832334
P62962,Pfn1,1.2533333333333303,0.0247281927468075,3,3,0.2135467770982581,0.6705069786693949
O70252,Hmox2,1.3533333333333315,0.0253856898572951,3,2,0.2163590821824372,0.6648248695480928
Q921I1,Tf,-1.4666666666666686,0.0252261224738151,3,3,0.2163590821824372,0.6648248695480928
O08756,Hsd17b10,0.9533333333333333,0.0262277745341016,3,3,0.2201020143138381,0.6573759828833549
P47757,Capzb,0.5266666666666708,0.0263312225712873,3,3,0.2201020143138381,0.6573759828833549
P12367,Prkar2a,-0.6333333333333329,0.0262142058509746,3,3,0.2201020143138381,0.6573759828833549
D3Z6Q9,Bin2,0.9733333333333344,0.027118970930066,2,3,0.2245433569549189,0.6486997888778097
P62814,Atp6v1b2,1.6166666666666671,0.0273492290104631,3,3,0.2245433569549189,0.6486997888778097
Q69ZN7,Myof,0.793333333333333,0.0273791363158221,3,3,0.2245433569549189,0.6486997888778097
P80314,Cct2,0.7500000000000036,0.0279643427950882,3,3,0.2266984423348192,0.6445514639392822
Q91YQ5,Rpn1,0.9766666666666666,0.0282548727427897,3,3,0.2266984423348192,0.6445514639392822
Q8R5J9,Arl6ip5,1.400000000000002,0.0282671300199836,3,3,0.2266984423348192,0.6445514639392822
Q9JMA1,Usp14,1.1399999999999988,0.0283373052918524,3,3,0.2266984423348192,0.6445514639392822
Q8R326,Pspc1,0.2200000000000024,0.0290070784675674,2,2,0.2270804918560466,0.6438201737643294
Q8BHN3,Ganab,0.8433333333333373,0.0290816274079446,3,3,0.2270804918560466,0.6438201737643294
P80316,Cct5,1.3866666666666705,0.0286306453591064,3,3,0.2270804918560466,0.6438201737643294
O35114,Scarb2,0.956666666666667,0.0288253877365252,3,3,0.2270804918560466,0.6438201737643294
Q8BL66,Eea1,1.4899999999999984,0.031049842825563,3,2,0.2301603284591318,0.6379695313406766
Q62165,Dag1,-0.576666666666668,0.0299219487023504,3,3,0.2301603284591318,0.6379695313406766
Q78PY7,Snd1,1.4699999999999989,0.0310403095817048,3,3,0.2301603284591318,0.6379695313406766
P47754,Capza2,0.8666666666666671,0.0308542271308098,3,3,0.2301603284591318,0.6379695313406766
P28665,Mug1,-2.706666666666667,0.0300054921234448,3,3,0.2301603284591318,0.6379695313406766
Q6P5E4,Uggt1,0.9433333333333316,0.0307440149661074,3,3,0.2301603284591318,0.6379695313406766
Q9Z0E6,Gbp2,1.285,0.0310645842092079,3,2,0.2301603284591318,0.6379695313406766
Q9WUA2,Farsb,0.9433333333333334,0.0308538928628201,3,3,0.2301603284591318,0.6379695313406766
Q9QVP4,Myl7,-1.9433333333333316,0.0304748355730879,3,3,0.2301603284591318,0.6379695313406766
P68372,Tubb4b,0.4399999999999977,0.0312424404768778,3,3,0.2301702959426477,0.6379507238885515
Q3UH68,Limch1,-1.1333333333333293,0.0318639840022064,3,3,0.232468685087541,0.6336355408799813
Q8BTM8,Flna,0.4500000000000028,0.0319109621400842,3,3,0.232468685087541,0.6336355408799813
Q9EST5,Anp32b,1.2899999999999991,0.0327588244414329,3,3,0.2335700972368873,0.631582758461529
Q62318,Trim28,1.3666666666666636,0.0323312985761113,3,3,0.2335700972368873,0.631582758461529
O08795,Prkcsh,0.7366666666666646,0.0335029154748404,3,3,0.2335700972368873,0.631582758461529
P19324,Serpinh1,1.1033333333333353,0.0340324528182581,3,3,0.2335700972368873,0.631582758461529
Q61543,Glg1,1.5133333333333354,0.0328537933657362,3,3,0.2335700972368873,0.631582758461529
Q923D2,Blvrb,-2.2233333333333327,0.0331603598016197,3,3,0.2335700972368873,0.631582758461529
Q9CQW2,Arl8b,0.5700000000000003,0.0337844154722347,3,3,0.2335700972368873,0.631582758461529
P14733,Lmnb1,0.4833333333333343,0.0339143031261027,3,3,0.2335700972368873,0.631582758461529
P84078,Arf1,0.8666666666666671,0.0332288972578419,3,3,0.2335700972368873,0.631582758461529
Q9CQ60,Pgls,1.373333333333333,0.0327020394752206,3,3,0.2335700972368873,0.631582758461529
Q9JIF7,Copb1,2.1799999999999997,0.0336967533183592,3,3,0.2335700972368873,0.631582758461529
Q91V92,Acly,0.7133333333333347,0.0343681577582728,3,3,0.2346391503496746,0.6295995226456255
P43276,Hist1h1b,0.5333333333333314,0.035676780468199,3,3,0.2410493353913553,0.6178940615933985
Q6PDG5,Smarcc2,1.506666666666666,0.0355713644679836,3,3,0.2410493353913553,0.6178940615933985
P10107,Anxa1,1.2766666666666673,0.0364163225433066,3,3,0.2438160688896292,0.6129376752552694
Q9QY81,Nup210,1.6066666666666638,0.0365814984956921,2,3,0.2438160688896292,0.6129376752552694
Q8CIE6,Copa,1.3166666666666664,0.0368341760515774,3,3,0.2438160688896292,0.6129376752552694
P10833,Rras,-0.8900000000000006,0.0367605494255981,3,3,0.2438160688896292,0.6129376752552694
P68040,Gnb2l1,1.0500000000000007,0.0371883920664568,3,3,0.2449174911851498,0.6109801979135299
Q9D8N0,Eef1g,1.4199999999999982,0.0375074693121666,3,3,0.2457775878545997,0.609457722405028
Q01853,Vcp,0.706666666666667,0.0379846435985039,3,3,0.246427737574374,0.6083104101540802
P14148,Rpl7,1.1900000000000013,0.0378302727299629,3,3,0.246427737574374,0.6083104101540802
P17918,Pcna,2.5249999999999986,0.0389771828405879,3,2,0.2516150813075581,0.5992633316991073
P28474,Adh5,1.1433333333333344,0.0420393786521917,3,3,0.2535057405699245,0.5960122017365103
Q9D1M0,Sec13,1.8533333333333353,0.0419913197832093,3,3,0.2535057405699245,0.5960122017365103
P67984,Rpl22,1.0499999999999972,0.0409606623711404,3,3,0.2535057405699245,0.5960122017365103
Q99PL5,Rrbp1,1.0300000000000011,0.0397239714901394,3,3,0.2535057405699245,0.5960122017365103
Q6ZWN5,Rps9,1.9633333333333347,0.0417378739378211,3,3,0.2535057405699245,0.5960122017365103
Q62151,Ager,-0.6366666666666703,0.0402407521499411,3,3,0.2535057405699245,0.5960122017365103
P28843,Dpp4,-0.5966666666666676,0.0426967991529382,3,3,0.2535057405699245,0.5960122017365103
P05064,Aldoa,0.946666666666669,0.0410713771555471,3,3,0.2535057405699245,0.5960122017365103
Q8BGQ7,Aars,1.5550000000000033,0.042612330673619,3,2,0.2535057405699245,0.5960122017365103
Q9D8W5,Psmd12,0.7499999999999964,0.0423943797724145,3,2,0.2535057405699245,0.5960122017365103
P15532,Nme1,1.4466666666666654,0.0427693734090363,2,3,0.2535057405699245,0.5960122017365103
P62270,Rps18,0.8366666666666696,0.0397772228878159,3,3,0.2535057405699245,0.5960122017365103
P18242,Ctsd,2.4899999999999984,0.0424231659070847,3,3,0.2535057405699245,0.5960122017365103
P24527,Lta4h,0.8066666666666684,0.0415182654198208,3,3,0.2535057405699245,0.5960122017365103
Q9DCD0,Pgd,1.3133333333333397,0.0406939732832597,3,3,0.2535057405699245,0.5960122017365103
Q9R1W5,Calcrl,-0.826666666666668,0.0422488030267191,3,3,0.2535057405699245,0.5960122017365103
O35381,Anp32a,0.6933333333333351,0.0408781341029086,3,3,0.2535057405699245,0.5960122017365103
P56399,Usp5,1.2466666666666697,0.0399615752311511,3,3,0.2535057405699245,0.5960122017365103
Q8K2B3,Sdha,0.519999999999996,0.0432303814300731,3,3,0.255078811695997,0.5933256148738737
Q91YT0,Ndufv1,1.3833333333333329,0.0438940330027987,3,3,0.255525977837721,0.5925649410945704
Q8BMK4,Ckap4,1.1933333333333316,0.0438604713388509,3,3,0.255525977837721,0.5925649410945704
Q62393,Tpd52,0.6966666666666672,0.0435858214545224,3,2,0.255525977837721,0.5925649410945704
Q9Z204,Hnrnpc,0.696666666666669,0.0449006998277378,3,3,0.2568004937516235,0.5904041455821587
P84096,Rhog,1.8433333333333335,0.0447791783973634,3,3,0.2568004937516235,0.5904041455821587
P10126,Eef1a1,1.0600000000000025,0.044352755716527,3,3,0.2568004937516235,0.5904041455821587
Q60710,Samhd1,1.8733333333333313,0.0447680708901097,3,3,0.2568004937516235,0.5904041455821587
P62754,Rps6,0.9266666666666694,0.0460683479405248,3,3,0.2585126200195405,0.5875182507477357
P47962,Rpl5,0.6866666666666674,0.0458099159959737,3,3,0.2585126200195405,0.5875182507477357
P56857,Cldn18,-0.8199999999999967,0.0455972637583535,3,3,0.2585126200195405,0.5875182507477357
P09405,Ncl,0.6899999999999977,0.0463077042866351,3,3,0.2585126200195405,0.5875182507477357
P35700,Prdx1,0.8766666666666687,0.046157145218611,3,3,0.2585126200195405,0.5875182507477357
P49817,Cav1,-0.836666666666666,0.0467860263225548,3,3,0.2585126200195405,0.5875182507477357
P62827,Ran,1.2433333333333358,0.0466907271276944,3,3,0.2585126200195405,0.5875182507477357
Q9WVK4,Ehd1,-0.4966666666666626,0.0465108291558443,3,3,0.2585126200195405,0.5875182507477357
P70168,Kpnb1,0.3866666666666631,0.0471968433693176,3,3,0.2596822099307604,0.5855578015972843
P55284,Cdh5,-1.2100000000000009,0.047553624108265,3,3,0.2605459068788974,0.5841157451181049
Q9D1Q6,Erp44,1.2233333333333365,0.0509099562373172,3,3,0.2623962384888171,0.5810423949642863
P62082,Rps7,0.91,0.0499020528902409,3,3,0.2623962384888171,0.5810423949642863
Q61768,Kif5b,0.793333333333333,0.0483032171490905,3,3,0.2623962384888171,0.5810423949642863
Q8C052,Map1s,-1.2049999999999983,0.0503280158375862,2,2,0.2623962384888171,0.5810423949642863
P11438,Lamp1,0.8399999999999999,0.0526086887476226,3,3,0.2623962384888171,0.5810423949642863
P63242,Eif5a,1.4633333333333312,0.0518187856360669,3,3,0.2623962384888171,0.5810423949642863
O70194,Eif3d,1.2616666666666685,0.0518954184606333,2,3,0.2623962384888171,0.5810423949642863
P17047,Lamp2,1.596666666666664,0.0495346913106767,3,3,0.2623962384888171,0.5810423949642863
Q8BX02,Kank2,-0.7399999999999984,0.0493581460292915,3,3,0.2623962384888171,0.5810423949642863
Q8BMP6,Acbd3,1.176666666666664,0.0526835711421901,3,3,0.2623962384888171,0.5810423949642863
Q8R3G9,Tspan8,-0.4600000000000008,0.0507148019003746,3,3,0.2623962384888171,0.5810423949642863
Q9D154,Serpinb1a,1.5933333333333335,0.0527759737294945,3,3,0.2623962384888171,0.5810423949642863
P51125,Cast,0.5933333333333373,0.0483915293190107,3,3,0.2623962384888171,0.5810423949642863
Q9R0Q3,Tmed2,1.6766666666666676,0.05214122157011,3,2,0.2623962384888171,0.5810423949642863
O35658,C1qbp,0.7150000000000034,0.0523083705537047,3,2,0.2623962384888171,0.5810423949642863
P35441,Thbs1,-1.9066666666666665,0.0529554514741223,3,3,0.2623962384888171,0.5810423949642863
P32261,Serpinc1,-1.7633333333333354,0.048684086566307,3,3,0.2623962384888171,0.5810423949642863
O88587,Comt,1.6000000000000032,0.0514172064916657,3,3,0.2623962384888171,0.5810423949642863
P30412,Ppic,1.1066666666666656,0.0519735275581443,3,2,0.2623962384888171,0.5810423949642863
P58281,Opa1,-0.5666666666666664,0.0527395960674899,3,3,0.2623962384888171,0.5810423949642863
Q9Z1Q5,Clic1,1.2899999999999956,0.051826261192335,3,3,0.2623962384888171,0.5810423949642863
P21279,Gnaq,-0.7033333333333331,0.0516058161974842,3,3,0.2623962384888171,0.5810423949642863
Q8C0C7,Farsa,1.1033333333333315,0.049717989185027,3,2,0.2623962384888171,0.5810423949642863
O70439,Stx7,1.033333333333328,0.0531231648474292,2,3,0.2623962384888171,0.5810423949642863
Q9CPQ8,Atp5l,0.7766666666666637,0.0525242585024824,3,3,0.2623962384888171,0.5810423949642863
G5E829,Atp2b1,-0.3399999999999998,0.0495767869696811,3,3,0.2623962384888171,0.5810423949642863
Q9Z0J0,Npc2,1.563333333333336,0.0541701625728847,3,3,0.2665580830001572,0.5742081435680514
P52196,Tst,0.8100000000000023,0.0553169379771105,3,3,0.2711777711359102,0.5667459131407923
Q9R269,Ppl,-0.9933333333333324,0.0557127826424746,3,3,0.2720953878868427,0.5652788196030794
P63017,Hspa8,0.3633333333333297,0.0560063301338335,3,3,0.272508412292981,0.5646200865762154
P07310,Ckm,-2.4400000000000013,0.0566116189975786,2,3,0.2744295582633553,0.5615691134488077
P17751,Tpi1,0.7766666666666708,0.0568364149908751,3,3,0.2744988338818563,0.561459496167444
Q06318,Scgb1a1,1.3433333333333373,0.0575780145611408,3,3,0.277054357888294,0.5574350142752232
P15864,Hist1h1c,-0.9533333333333368,0.0580803070068294,3,3,0.2784438247680353,0.555262409301984
O08638,Myh11,1.3233333333333306,0.0603393398697413,3,3,0.2785193878663391,0.5551445679936686
Q5FWK3,Arhgap1,1.2699999999999996,0.0599840094960411,3,3,0.2785193878663391,0.5551445679936686
Q62186,Ssr4,1.1266666666666652,0.0594877387105464,3,3,0.2785193878663391,0.5551445679936686
Q9CPQ3,Tomm22,1.1666666666666643,0.0604455419985996,3,3,0.2785193878663391,0.5551445679936686
P12970,Rpl7a,0.693333333333328,0.0597223757840681,3,3,0.2785193878663391,0.5551445679936686
Q02566,Myh6,-2.0933333333333337,0.059961005452056,3,3,0.2785193878663391,0.5551445679936686
Q3UEB3,Puf60,0.8366666666666678,0.0600669966172835,3,3,0.2785193878663391,0.5551445679936686
Q3U0S6,Rasip1,-0.4633333333333347,0.0601327327927786,3,3,0.2785193878663391,0.5551445679936686
P07759,Serpina3k,-3.559999999999995,0.059609160173371,3,3,0.2785193878663391,0.5551445679936686
Q6P4T2,Snrnp200,0.970000000000006,0.0583788793348143,3,3,0.2785193878663391,0.5551445679936686
P19973,Lsp1,1.5533333333333346,0.0600307607422742,3,3,0.2785193878663391,0.5551445679936686
Q9WV91,Ptgfrn,-0.8400000000000052,0.0607766284017731,3,3,0.2786077369694481,0.555006827336025
Q61595,Ktn1,2.4966666666666697,0.0611025289400492,2,3,0.2786077369694481,0.555006827336025
Q9Z0N1,Eif2s3x,0.8466666666666676,0.0611056846420722,3,3,0.2786077369694481,0.555006827336025
P27659,Rpl3,0.7233333333333327,0.0643856677318533,3,3,0.2789332582137431,0.5544997001564105
P70704,Atp8a1,0.7049999999999983,0.0641059003560049,2,2,0.2789332582137431,0.5544997001564105
P11983,Tcp1,1.2166666666666686,0.0623451706541827,3,3,0.2789332582137431,0.5544997001564105
O35129,Phb2,0.5533333333333346,0.0630431204730127,3,3,0.2789332582137431,0.5544997001564105
Q9Z2W0,Dnpep,0.6966666666666654,0.0635389488780592,3,3,0.2789332582137431,0.5544997001564105
P20152,Vim,0.5733333333333341,0.0643517707212865,3,3,0.2789332582137431,0.5544997001564105
Q99JY9,Actr3,1.4033333333333289,0.063507701525117,3,3,0.2789332582137431,0.5544997001564105
Q9CPU0,Glo1,-1.0166666666666655,0.0626488459852484,3,3,0.2789332582137431,0.5544997001564105
O88792,F11r,-1.053333333333331,0.0621192094760669,3,3,0.2789332582137431,0.5544997001564105
P48036,Anxa5,-0.5966666666666676,0.062229898926285,3,3,0.2789332582137431,0.5544997001564105
P80318,Cct3,1.1999999999999993,0.0620891037979979,3,3,0.2789332582137431,0.5544997001564105
P97449,Anpep,2.0366666666666617,0.0629935070014471,3,3,0.2789332582137431,0.5544997001564105
O70435,Psma3,1.1400000000000006,0.0633679237323735,3,3,0.2789332582137431,0.5544997001564105
Q9WV55,Vapa,0.6766666666666659,0.062920096084344,3,3,0.2789332582137431,0.5544997001564105
Q02357,Ank1,-1.4800000000000004,0.0642364260951434,3,3,0.2789332582137431,0.5544997001564105
O70400,Pdlim1,1.0800000000000018,0.064721911022523,3,3,0.2794614966005631,0.5536780194977681
Q921H8,Acaa1a,0.9200000000000016,0.065601620539203,3,3,0.2815600168752277,0.5504290174394598
P42227,Stat3,1.6233333333333313,0.0656397585353291,3,3,0.2815600168752277,0.5504290174394598
P35979,Rpl12,0.9699999999999988,0.0670198657250107,3,3,0.2823521603448058,0.5492088850220591
P32921,Wars,0.9433333333333316,0.0662180142896425,3,3,0.2823521603448058,0.5492088850220591
Q7TPV4,Mybbp1a,2.1200000000000028,0.0675347068528611,3,3,0.2823521603448058,0.5492088850220591
P01872,Ighm,1.7466666666666697,0.0674387557401629,3,3,0.2823521603448058,0.5492088850220591
P26040,Ezr,0.75,0.0672086395146985,3,3,0.2823521603448058,0.5492088850220591
P15508,Sptb,-1.673333333333332,0.067228610640032,3,3,0.2823521603448058,0.5492088850220591
